storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,month_sin,month_cos,is_winter,is_summer,is_hurricane_season,type_ice,type_snow,type_winter_storm,type_hurricane,type_tornado,type_thunderstorm,type_wind,storms_30d_prior,storms_90d_prior,storms_365d_prior,days_since_last_storm,log_days_since,tree_canopy_pct,population_density,log_pop_density,infrastructure_vulnerability,land_area_sqmi,log_pop,impervious_pct,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-01-16 04:00:00,Androscoggin,Maine,Heavy Snow,0,1,0.0,13.0,2.6390573296152584,1,0.49999999999999994,0.8660254037844387,1,0,0,0,1,0,0,0,0,0,0,0,0,9999,9.210340371976184,66,239.5,5.482720089545816,0.444,468,11.626905723671461,8,0.33,2.741360044772908,257.0,946.4450173039411,False,False,False,False,True,True,0.5,473.0,1420.0,False,268.26654369803157
2020-01-18 20:00:00,Kennebec,Maine,Winter Storm,0,1,0.0,11.0,2.4849066497880004,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0,1,0,0,0,0,0,0,0,9999,9.210340371976184,71,143.4,4.972587226458726,0.455,868,11.731635201438488,4,0.355,2.486293613229363,208.0,473.96667254886864,False,False,False,False,True,True,0.5,237.0,711.0,False,127.86859257157145
2020-02-07 09:06:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1863.7413690756136,True,False,True,False,True,True,0.5,932.0,2796.0,True,35.0537223967836
2020-02-07 09:12:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1130.3055444981792,True,False,True,False,True,True,0.5,565.0,1695.0,True,18.09380112332035
2020-02-07 09:22:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1859.4118093334553,True,False,True,False,True,True,0.5,930.0,2789.0,True,34.73998618358372
2020-02-07 09:28:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,3,3,3,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,962.1253358349522,False,False,True,False,False,True,0.5,481.0,1443.0,True,30.28077276558317
2020-02-07 09:30:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1114.8434290885582,True,False,True,False,True,True,0.5,557.0,1672.0,True,19.21424426894506
2020-02-07 09:46:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,5,5,5,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1410.310380402527,True,False,True,False,True,True,0.5,705.0,2115.0,True,2.1964043769947112
2020-02-07 09:50:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,6,6,6,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,1817.3598945903045,True,False,True,False,True,True,0.5,909.0,2726.0,True,31.692745984804677
2020-02-07 09:51:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,7,7,7,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,2668.5398729605704,True,False,True,False,True,True,0.5,1334.0,4003.0,True,93.37245456236018
2020-02-07 09:54:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,8,8,8,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,1380.0,2944.9911411122075,True,False,True,False,True,True,0.5,1472.0,4417.0,False,113.40515515305852
2020-02-07 10:04:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,1936.0,553.7495885926082,False,False,True,False,False,True,0.5,277.0,831.0,False,71.39723199418346
2020-02-07 10:07:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.42,7.486781460437383,1936.0,4713.06158354953,True,False,True,False,True,True,0.55,2121.0,7305.0,False,143.44326361309555
2020-02-07 10:08:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,1936.0,1539.5072355549091,True,False,True,False,True,True,0.5,770.0,2309.0,True,20.479998163486098
2020-02-07 10:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,3,3,3,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,1936.0,1895.033716403102,True,False,True,False,True,True,0.5,948.0,2843.0,True,2.116027045294315
2020-02-07 10:18:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,20,11571.2,9.356360949043806,0.52,134,14.254115750127447,60,0.1,4.678180474521903,444.0,703.6916325144794,False,False,False,False,True,True,0.5,352.0,1056.0,True,58.489106422180036
2020-02-07 10:18:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,1936.0,1309.8168756461487,True,False,True,False,True,True,0.5,655.0,1965.0,True,32.34416964637662
2020-02-07 10:26:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,50,1074.1,6.980168959491182,0.515,604,13.382847413811907,25,0.25,3.490084479745591,858.0,1250.2068038437224,True,False,False,False,False,True,0.5,625.0,1875.0,True,45.71174869973454
2020-02-07 10:26:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,20,11571.2,9.356360949043806,0.52,134,14.254115750127447,60,0.1,4.678180474521903,444.0,598.2202053164683,False,False,False,False,True,True,0.5,299.0,897.0,True,34.73428047668205
2020-02-07 10:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,5,5,5,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,1936.0,2026.6939142234487,True,False,True,False,True,True,0.5,1013.0,3040.0,True,4.68460300740954
2020-02-07 10:30:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,50,1074.1,6.980168959491182,0.515,604,13.382847413811907,25,0.25,3.490084479745591,858.0,2253.7679197696393,True,False,False,False,False,True,0.5,1127.0,3381.0,False,162.67691372606518
2020-02-07 10:32:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,50,1074.1,6.980168959491182,0.515,604,13.382847413811907,25,0.25,3.490084479745591,858.0,1802.6095774908024,True,False,False,False,False,True,0.5,901.0,2704.0,False,110.09435635090937
2020-02-07 10:32:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,20,11571.2,9.356360949043806,0.52,134,14.254115750127447,60,0.1,4.678180474521903,444.0,755.9221655008989,False,False,False,False,True,True,0.5,378.0,1134.0,True,70.25273997767994
2020-02-07 10:40:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,3,3,3,0,0.0,50,1074.1,6.980168959491182,0.515,604,13.382847413811907,25,0.25,3.490084479745591,858.0,2035.4908289513485,True,False,False,False,False,True,0.5,1018.0,3053.0,False,137.236693350973
2020-02-07 11:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,45,1063.9,6.970636177021338,0.483,628,13.412242534497057,22,0.225,3.485318088510669,723.0,621.0321099599488,False,False,False,False,True,True,0.5,311.0,932.0,True,14.10344260581621
2020-02-07 11:02:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,45,1063.9,6.970636177021338,0.483,628,13.412242534497057,22,0.225,3.485318088510669,723.0,649.5441569719492,False,False,False,False,True,True,0.5,325.0,974.0,True,10.159867638734553
2020-02-07 11:06:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,28,2786.9,7.933043903231403,0.568,309,13.666023984263893,38,0.14,3.9665219516157015,1300.0,1136.8473864413954,True,False,True,False,True,True,0.5,568.0,1705.0,True,12.550201042969583
2020-02-07 11:10:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,38,1367.3,7.221324372385764,0.501,472,13.377555831967108,28,0.19,3.610662186192882,2101.0,1231.6482454007664,True,False,True,False,True,True,0.5,616.0,1847.0,False,41.3779987910154
2020-02-07 11:26:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,38,1367.3,7.221324372385764,0.501,472,13.377555831967108,28,0.19,3.610662186192882,2101.0,1365.7880660806313,True,False,True,False,True,True,0.5,683.0,2049.0,False,34.99342855399185
2020-02-07 11:36:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,57.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,38,1367.3,7.221324372385764,0.501,472,13.377555831967108,28,0.19,3.610662186192882,2101.0,1293.4814047973914,True,False,True,False,True,True,0.5,647.0,1940.0,False,38.43496407437452
2020-02-07 12:25:00,Philadelphia,Pennsylvania,High Wind,0,1,50.0,0.5,0.4054651081081644,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0.0,20,11571.2,9.356360949043806,0.52,134,14.254115750127447,60,0.1,4.678180474521903,444.0,741.4793199350181,False,False,False,False,True,True,0.5,371.0,1112.0,True,66.99984683221129
2020-02-07 15:30:00,Suffolk,Massachusetts,High Wind,0,1,52.0,1.5,0.9162907318741551,2,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,9999,9.210340371976184,18,13297.2,9.495383966704921,0.508,58,13.555752294923478,65,0.09,4.7476919833524605,969.0,662.7398854376279,False,False,False,False,True,True,0.5,331.0,994.0,True,31.60579097650899
2020-03-03 20:45:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,9,9,9,25,3.258096538021482,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,8374.0,2356.9734182361353,True,False,True,False,True,True,0.5,1178.0,3535.0,False,71.85367305664992
2020-03-03 20:50:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,10,10,10,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,8374.0,4519.645531973758,True,False,True,False,True,True,0.5,2260.0,6779.0,False,46.02763873926728
2020-03-03 21:00:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,11,11,11,0,0.0,48,741.7,6.61029219467525,0.436,750,13.229028841246787,18,0.24,3.305146097337625,8374.0,7089.115345191696,True,False,True,False,True,True,0.5,3545.0,10634.0,True,15.343738414238164
2020-03-03 21:22:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,6,6,6,25,3.258096538021482,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,2397.0,3392.237936645747,True,False,True,False,True,True,0.5,1696.0,5088.0,True,41.5201475446703
2020-03-03 21:30:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,54.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,7,7,7,0,0.0,42,1783.3,7.486781460437383,0.609,483,13.666236468219541,30,0.21,3.7433907302186915,2397.0,5132.371240975946,True,False,True,False,True,True,0.5,2566.0,7699.0,False,114.11644726641413
2020-03-03 21:39:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,4,4,4,25,3.258096538021482,50,1074.1,6.980168959491182,0.515,604,13.382847413811907,25,0.25,3.490084479745591,665.0,2132.3186113503643,True,False,False,False,False,True,0.5,1066.0,3198.0,False,220.6494152406563
2020-03-03 22:20:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,2,2,2,25,3.258096538021482,45,1063.9,6.970636177021338,0.483,628,13.412242534497057,22,0.225,3.485318088510669,1093.0,1850.696828464613,True,False,True,False,True,True,0.5,925.0,2776.0,True,69.32267415046779
2020-03-23 18:00:00,Androscoggin,Maine,Winter Storm,0,1,0.0,9.0,2.302585092994046,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,1,1,67,4.219507705176107,66,239.5,5.482720089545816,0.444,468,11.626905723671461,8,0.33,2.741360044772908,167.0,200.0,False,False,False,False,True,True,0.5,100.0,300.0,True,19.760479041916167
2020-03-23 19:00:00,Kennebec,Maine,Winter Storm,0,1,0.0,8.0,2.1972245773362196,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,1,1,64,4.174387269895637,71,143.4,4.972587226458726,0.455,868,11.731635201438488,4,0.355,2.486293613229363,1111.0,464.9132188883237,False,False,True,False,False,True,0.5,232.0,697.0,False,58.15362566261714
2020-03-29 13:04:00,Erie,New York,Thunderstorm Wind,0,1,59.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0,0,9999,9.210340371976184,38,911.1,6.815749633186113,0.41,1043,13.764488805653205,18,0.19,3.4078748165930564,808.0,3220.3131883140873,True,False,False,False,False,True,0.5,1610.0,4830.0,False,298.5536124151098
2020-03-29 13:05:00,Erie,New York,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,38,911.1,6.815749633186113,0.41,1043,13.764488805653205,18,0.19,3.4078748165930564,808.0,1375.6835864764794,True,False,False,False,False,True,0.5,688.0,2064.0,True,70.25786961342565
2020-03-29 13:07:00,Erie,New York,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,38,911.1,6.815749633186113,0.41,1043,13.764488805653205,18,0.19,3.4078748165930564,808.0,2121.7401252827794,True,False,False,False,False,True,0.5,1061.0,3183.0,False,162.59159966371033
2020-03-29 13:08:00,Erie,New York,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0.0,38,911.1,6.815749633186113,0.41,1043,13.764488805653205,18,0.19,3.4078748165930564,808.0,2748.1579882337237,True,False,False,False,False,True,0.5,1374.0,4122.0,False,240.11856290021333
2020-03-29 13:12:00,Erie,New York,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,38,911.1,6.815749633186113,0.41,1043,13.764488805653205,18,0.19,3.4078748165930564,808.0,3053.802476636556,True,False,False,False,False,True,0.5,1527.0,4581.0,False,277.9458510688807
2020-03-29 15:08:00,Allegheny,Pennsylvania,High Wind,0,1,50.0,0.5,0.4054651081081644,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,9999,9.210340371976184,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,5642.0,2332.36278053385,True,False,True,False,True,True,0.5,1166.0,3499.0,False,58.660709313473056
2020-04-08 00:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,1,1,1,9,2.302585092994046,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.5,7.432720466301847,29006.0,5466.580615353816,True,False,True,True,True,False,0.55,2460.0,8473.0,False,81.15362126679372
2020-04-08 00:03:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,18340.507056682007,True,True,True,True,True,True,0.5,9170.0,27511.0,True,67.17261012379917
2020-04-08 00:04:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,19917.595958606802,True,True,True,True,True,True,0.5,9959.0,29876.0,True,81.54767987062986
2020-04-08 00:06:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,12009.145586555805,True,True,True,True,True,True,0.5,6005.0,18014.0,True,9.462634094939435
2020-04-08 00:06:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,12671.725299877558,True,True,True,True,True,True,0.5,6336.0,19008.0,True,15.502008020030612
2020-04-08 00:06:00,Allegheny,Pennsylvania,Thunderstorm Wind,1,0,65.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,4,4,4,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.5,7.432720466301847,10971.0,13107.224180500481,True,True,True,True,True,True,0.55,5898.0,20316.0,True,19.471553919428324
2020-04-08 00:08:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,7,7,7,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,13395.160758768448,True,True,True,True,True,True,0.5,6698.0,20093.0,True,22.096078377253196
2020-04-08 00:09:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,8,8,8,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,12086.437394598153,True,True,True,True,True,True,0.5,6043.0,18130.0,True,10.16714424025297
2020-04-08 00:10:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,9,9,9,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,10699.14602857742,True,True,True,True,True,True,0.5,5350.0,16049.0,True,2.47793247126589
2020-04-08 00:11:00,Allegheny,Pennsylvania,Tornado,1,0,0.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,10,10,10,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.5,7.432720466301847,10971.0,13522.851732080457,True,True,True,True,True,True,0.55,6085.0,20960.0,True,23.2599738590872
2020-04-08 00:12:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,11,11,11,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,12017.404021216305,True,True,True,True,True,True,0.5,6009.0,18026.0,True,9.53790922629027
2020-04-08 00:13:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,12,12,12,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,9604.629381129967,True,False,True,True,True,False,0.5,4802.0,14407.0,True,12.454385369337642
2020-04-08 00:14:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,13,13,13,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,10834.813395662291,True,True,True,True,True,True,0.5,5417.0,16252.0,True,1.2413326436761332
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,14,14,14,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,10294.818322908912,True,True,True,True,True,True,0.5,5147.0,15442.0,True,6.163355000374517
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,14,14,14,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,10833.850946333114,True,True,True,True,True,True,0.5,5417.0,16251.0,True,1.2501053109733495
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,14,14,14,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,10294.818322908912,True,True,True,True,True,True,0.5,5147.0,15442.0,True,6.163355000374517
2020-04-08 00:16:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,17,17,17,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,9495.102756590264,True,False,True,True,True,False,0.5,4748.0,14243.0,True,13.45271391313222
2020-04-08 00:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,18,18,18,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,11809.434086617546,True,True,True,True,True,True,0.5,5905.0,17714.0,True,7.642275878384343
2020-04-08 00:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,18,18,18,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.5,7.432720466301847,10971.0,7746.622266352286,True,False,True,True,True,False,0.55,3486.0,12007.0,True,29.39000759864838
2020-04-08 00:25:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,20,20,20,0,0.0,50,1689.4,7.432720466301847,0.638,730,14.025166762553122,22,0.25,3.7163602331509233,10971.0,6845.295128268786,True,False,True,True,True,False,0.5,3423.0,10268.0,False,37.60554982892365
