storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,is_winter,is_summer,is_hurricane_season,baseline_typical,baseline_high,baseline_extreme,baseline_p25,baseline_n_history,seasonal_baseline,seasonal_vs_typical_ratio,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,regional_storm_count,regional_max_magnitude,regional_mean_magnitude,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-08-03 18:55:00,Ocean,New Jersey,Thunderstorm Wind,1,0,65.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.45,6.970636177021338,216332.0,168269.7269780004,True,True,True,True,True,True,0.65,58894.0,277645.0,True,22.216904120518276
2020-08-03 18:37:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,178984.0946247517,True,True,True,True,True,True,0.55,80543.0,277425.0,True,17.26416127768813
2020-08-03 18:50:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,175384.18455652142,True,True,True,True,True,True,0.55,78923.0,271845.0,True,18.928228576206287
2020-08-03 19:11:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,178984.0946247517,True,True,True,True,True,True,0.55,80543.0,277425.0,True,17.26416127768813
2020-08-03 19:15:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1907.0,3048.0,7980.799999999999,1344.0,1255,1906.5,0.9997378080755113,28,2786.9,0.568,309,861149,38.0,65.0,51.13157894736842,0.14,3.9665219516157015,100804.0,72714.2511566207,True,True,True,True,True,True,0.55,32721.0,112707.0,True,27.865708546664123
2020-08-03 18:51:00,Ocean,New Jersey,Thunderstorm Wind,0,1,58.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,171558.90961341455,True,True,True,True,True,True,0.55,77202.0,265916.0,True,20.696471343391384
2020-08-03 18:59:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,181436.0147614325,True,True,True,True,True,True,0.55,81646.0,281226.0,True,16.13075515345279
2020-08-27 19:27:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,255.0,78.0,51.36862745098039,0.25,3.490084479745591,17283.0,13526.2492504368,True,True,True,True,True,True,0.55,6087.0,20966.0,True,21.736681997125498
2020-08-03 19:18:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,175408.88604397015,True,True,True,True,True,True,0.55,78934.0,271884.0,True,18.916810252773445
2020-08-03 19:19:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,8,0,1,1,2510.0,4476.5,11575.899999999981,1675.0,1235,2839.0,1.1310756972111553,45,1063.9,0.483,628,668132,38.0,65.0,51.13157894736842,0.225,3.485318088510669,216332.0,180888.79691157083,True,True,True,True,True,True,0.55,81400.0,280378.0,True,16.383707952789774
2020-08-27 19:40:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,255.0,78.0,51.36862745098039,0.25,3.490084479745591,17283.0,13698.079975513707,True,True,True,True,True,True,0.55,6164.0,21232.0,True,20.74246383432444
2020-08-03 19:19:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2050.5,3662.5,11675.0,1400.0,1196,2135.0,1.041209461107047,38,1367.3,0.501,472,645354,38.0,65.0,51.13157894736842,0.19,3.610662186192882,202864.0,152588.53889928566,True,True,True,True,True,True,0.55,68665.0,236512.0,True,24.782840277582192
2020-08-28 15:42:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1830.0,2771.0,5455.1,1354.0,1507,1985.0,1.0846994535519126,20,11571.2,0.52,134,1550542,106.0,60.0,51.34905660377358,0.1,4.678180474521903,1710.0,3011.7463447105547,True,False,True,False,True,True,0.55,1355.0,4668.0,True,76.12551723453537
2020-08-28 15:43:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,11368.172869006872,True,True,True,True,True,True,0.55,5116.0,17621.0,True,13.04747690831519
2020-08-28 14:55:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3538.967210754154,True,False,True,False,True,True,0.55,1593.0,5485.0,True,18.004908661358925
2020-08-28 15:23:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3254.138697799099,True,False,True,False,True,True,0.55,1464.0,5044.0,True,8.507459079663194
2020-08-28 15:23:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2206.2122541155986,True,False,True,False,True,True,0.55,993.0,3420.0,True,66.63234547700895
2020-08-28 15:26:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3292.8172814152063,True,False,True,False,True,True,0.55,1482.0,5104.0,True,9.797175105542056
2020-08-28 15:18:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3292.8172814152063,True,False,True,False,True,True,0.55,1482.0,5104.0,True,9.797175105542056
2020-08-28 15:18:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3254.138697799099,True,False,True,False,True,True,0.55,1464.0,5044.0,True,8.507459079663194
2020-08-28 14:48:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2065.118657513852,True,False,True,False,True,True,0.55,929.0,3201.0,True,55.97572941947524
2020-08-28 14:50:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2206.2122541155986,True,False,True,False,True,True,0.55,993.0,3420.0,True,66.63234547700895
2020-08-28 14:55:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,11869.70166799436,True,True,True,True,True,True,0.55,5341.0,18398.0,True,9.211399204571205
2020-08-28 14:55:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3219.417542074348,True,False,True,False,True,True,0.55,1449.0,4990.0,True,7.3497013029125755
2020-08-28 14:55:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2384.676175405893,True,False,True,False,True,True,0.55,1073.0,3696.0,True,80.11149361071699
2020-08-28 15:03:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2083.538441264007,True,False,True,False,True,True,0.55,938.0,3229.0,True,57.36695175710022
2020-08-28 15:05:00,Bucks,Pennsylvania,Thunderstorm Wind,1,0,60.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.5,6.980168959491182,13074.0,11695.347986387289,True,True,True,True,True,True,0.65,4093.0,19297.0,True,10.544990160721362
2020-08-28 15:12:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2167.0,3708.0,10131.799999999992,1431.0,949,2201.0,1.0156898938624828,50,1074.1,0.515,604,648778,106.0,60.0,51.34905660377358,0.25,3.490084479745591,13074.0,9718.846359781808,True,False,True,True,True,False,0.55,4373.0,15064.0,True,25.662793637893465
2020-08-28 15:13:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,2089.0,3446.0,9478.5,1391.5,943,2281.0,1.0919100047869794,48,741.7,0.436,750,556280,106.0,60.0,51.34905660377358,0.24,3.305146097337625,2999.0,3254.138697799099,True,False,True,False,True,True,0.55,1464.0,5044.0,True,8.507459079663194
2020-08-28 15:08:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,8,0,1,1,1824.0,3156.0,9291.199999999995,1303.0,1085,1908.0,1.0460526315789473,42,1783.3,0.609,483,861332,106.0,60.0,51.34905660377358,0.21,3.7433907302186915,1324.0,2206.2122541155986,True,False,True,False,True,True,0.55,993.0,3420.0,True,66.63234547700895
