storm_date,county,state,event_type,tier_severe,tier_moderate,magnitude,storm_duration_hrs,log_duration,month,month_sin,month_cos,is_winter,is_summer,is_hurricane_season,tree_canopy_pct,population_density,infrastructure_vulnerability,land_area_sqmi,population_2023,tier_x_canopy,tier_x_density,actual_customers,predicted_customers,predicted_major,predicted_critical,actual_major,actual_critical,major_correct,critical_correct,ci_pct,ci_low,ci_high,in_ci,pct_error
2020-06-03 18:07:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,68393.61712860371,True,True,True,True,True,True,0.5,34197.0,102590.0,True,2.42446873638778
2020-06-03 18:09:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69847.04463022132,True,True,True,True,True,True,0.5,34924.0,104771.0,True,0.35089862008856226
2020-06-03 18:10:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69039.25442726242,True,True,True,True,True,True,0.5,34520.0,103559.0,True,1.5033535056818486
2020-06-03 18:11:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69847.04463022132,True,True,True,True,True,True,0.5,34924.0,104771.0,True,0.35089862008856226
2020-06-03 18:12:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69872.1544030856,True,True,True,True,True,True,0.5,34936.0,104808.0,True,0.31507511008859357
2020-06-03 18:13:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69847.04463022132,True,True,True,True,True,True,0.5,34924.0,104771.0,True,0.35089862008856226
2020-06-03 10:56:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,58.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,58566.356418215204,True,True,True,True,True,True,0.5,29283.0,87850.0,True,16.44478561594567
2020-06-06 20:15:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,1995.1,0.687,818,1632002,0.24,3.7994752779084187,3317.0,3420.3509918976347,True,False,True,False,True,True,0.5,1710.0,5131.0,True,3.115797163027877
2020-06-06 20:33:00,Middlesex,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,1995.1,0.687,818,1632002,0.24,3.7994752779084187,3317.0,3746.512453172132,True,False,True,False,True,True,0.5,1873.0,5620.0,True,12.948822827016345
2020-06-03 12:10:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,22759.389851250275,True,True,True,True,True,True,0.5,11380.0,34139.0,True,25.47190434458617
2020-06-03 12:20:00,Ocean,New Jersey,Thunderstorm Wind,1,0,80.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,31884.93700025729,True,True,True,True,True,True,0.55,14348.0,49422.0,True,4.410691598196642
2020-06-03 10:59:00,Montgomery,Pennsylvania,Thunderstorm Wind,1,0,66.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.42,7.486781460437383,121023.0,68831.37656958768,True,True,True,True,True,True,0.55,30974.0,106689.0,False,43.12537569752222
2020-06-03 11:15:00,Chester,Pennsylvania,Thunderstorm Wind,1,0,65.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.48,6.61029219467525,70093.0,9780.099412808955,True,False,True,True,True,False,0.55,4401.0,15159.0,False,86.04696701124371
2020-06-03 11:25:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,57.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,52828.640850600146,True,True,True,True,True,True,0.5,26414.0,79243.0,False,56.34826367665639
2020-06-03 11:25:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,59.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,36626.0,31479.996165803852,True,True,True,True,True,True,0.5,15740.0,47220.0,True,14.050138792650435
2020-06-03 11:28:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,53.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,36626.0,27315.574165433645,True,True,True,True,True,True,0.5,13658.0,40973.0,True,25.420263841441475
2020-06-03 11:30:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1074.1,0.515,604,648778,0.25,3.490084479745591,58585.0,41357.939231129276,True,True,True,True,True,True,0.5,20679.0,62037.0,True,29.40524156161257
2020-06-03 11:30:00,Philadelphia,Pennsylvania,Thunderstorm Wind,1,0,62.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,20,11571.2,0.52,134,1550542,0.2,9.356360949043806,36626.0,11370.47591566444,True,True,True,True,True,True,0.55,5117.0,17624.0,False,68.95517961102922
2020-06-03 18:32:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,59.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,36626.0,30234.559155727948,True,True,True,True,True,True,0.5,15117.0,45352.0,True,17.450556556195195
2020-06-03 18:15:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69039.25442726242,True,True,True,True,True,True,0.5,34520.0,103559.0,True,1.5033535056818486
2020-06-03 18:20:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69847.04463022132,True,True,True,True,True,True,0.5,34924.0,104771.0,True,0.35089862008856226
2020-06-03 18:20:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,68393.61712860371,True,True,True,True,True,True,0.5,34197.0,102590.0,True,2.42446873638778
2020-06-03 12:15:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,22759.389851250275,True,True,True,True,True,True,0.5,11380.0,34139.0,True,25.47190434458617
2020-06-03 18:21:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,68393.61712860371,True,True,True,True,True,True,0.5,34197.0,102590.0,True,2.42446873638778
2020-06-03 11:20:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,30438.402206054587,True,True,True,True,True,True,0.5,15219.0,45658.0,False,74.84907645153848
2020-06-03 11:23:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,107988.15373600849,True,True,True,True,True,True,0.5,53994.0,161982.0,True,10.770552922991092
2020-06-03 11:24:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,107988.15373600849,True,True,True,True,True,True,0.5,53994.0,161982.0,True,10.770552922991092
2020-06-03 11:25:00,Philadelphia,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,20,11571.2,0.52,134,1550542,0.1,4.678180474521903,36626.0,31373.283575751935,True,True,True,True,True,True,0.5,15687.0,47060.0,True,14.34149627108629
2020-06-23 15:14:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,911.1,0.41,1043,950257,0.19,3.4078748165930564,2020.0,3035.57678599506,True,False,True,False,True,True,0.5,1518.0,4553.0,True,50.27607851460694
2020-06-27 15:17:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,28,2786.9,0.568,309,861149,0.14,3.9665219516157015,379.0,2549.2385982801916,True,False,False,False,False,True,0.5,1275.0,3824.0,False,572.6223214459608
2020-06-27 15:25:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,28,2786.9,0.568,309,861149,0.14,3.9665219516157015,379.0,2549.2385982801916,True,False,False,False,False,True,0.5,1275.0,3824.0,False,572.6223214459608
2020-06-03 11:58:00,Ocean,New Jersey,Thunderstorm Wind,0,1,57.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,25601.16754609297,True,True,True,True,True,True,0.5,12801.0,38402.0,True,16.16619442631158
2020-06-03 15:40:00,Ocean,New Jersey,Thunderstorm Wind,1,0,80.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,31708.143848151747,True,True,True,True,True,True,0.55,14269.0,49148.0,True,3.831763206993736
2020-06-03 11:00:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,106990.46000385334,True,True,True,True,True,True,0.5,53495.0,160486.0,True,11.594936496489645
2020-11-15 22:14:00,Worcester,Massachusetts,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,65,572.9,0.505,1513,866866,0.325,3.1762275825571584,3504.0,2680.6777666363278,True,False,True,False,True,True,0.5,1340.0,4021.0,True,23.496639080013477
2020-06-02 22:09:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,911.1,0.41,1043,950257,0.19,3.4078748165930564,7814.0,3099.530503476538,True,False,True,False,True,True,0.5,1550.0,4649.0,False,60.333625499404434
2020-06-02 22:12:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,911.1,0.41,1043,950257,0.19,3.4078748165930564,7814.0,2723.1790367256453,True,False,True,False,True,True,0.5,1362.0,4085.0,False,65.14999953000198
2020-06-27 15:30:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,2920.5042014586643,True,False,True,False,True,True,0.5,1460.0,4381.0,True,38.216005748162054
2020-06-27 15:42:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,2558.4519335430473,True,False,True,False,True,True,0.5,1279.0,3838.0,True,21.081492358875877
2020-06-27 15:49:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,3399.7189389884306,True,False,True,False,True,True,0.5,1700.0,5100.0,True,60.895359157048304
2020-06-27 16:01:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,2558.4519335430473,True,False,True,False,True,True,0.5,1279.0,3838.0,True,21.081492358875877
2020-06-27 16:01:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,4798.0,3878.8001612887265,True,False,True,False,True,True,0.5,1939.0,5818.0,True,19.157979131122833
2020-06-03 11:54:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,24988.79059782435,True,True,True,True,True,True,0.5,12494.0,37483.0,True,18.171489299154004
2020-06-03 12:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,26330.154110558564,True,True,True,True,True,True,0.5,13165.0,39495.0,True,13.779048691602059
2020-06-03 12:15:00,Ocean,New Jersey,Thunderstorm Wind,1,0,68.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,34022.7181948307,True,True,True,True,True,True,0.55,15310.0,52735.0,True,11.411088462999205
2020-06-02 22:24:00,Erie,New York,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,911.1,0.41,1043,950257,0.19,3.4078748165930564,7814.0,3035.57678599506,True,False,True,False,True,True,0.5,1518.0,4553.0,False,61.152075940682614
2020-06-27 15:28:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,28,2786.9,0.568,309,861149,0.14,3.9665219516157015,379.0,2549.2385982801916,True,False,False,False,False,True,0.5,1275.0,3824.0,False,572.6223214459608
2020-06-03 11:58:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,22759.389851250275,True,True,True,True,True,True,0.5,11380.0,34139.0,True,25.47190434458617
2020-06-03 12:02:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,27687.26400877974,True,True,True,True,True,True,0.5,13844.0,41531.0,True,9.335044833388759
2020-11-15 14:45:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,23118.0,25817.104943034217,True,True,True,True,True,True,0.5,12909.0,38726.0,True,11.67533931583276
2020-06-27 15:36:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,2920.5042014586643,True,False,True,False,True,True,0.5,1460.0,4381.0,True,38.216005748162054
2020-06-27 15:56:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,2668.879286672426,True,False,True,False,True,True,0.5,1334.0,4003.0,True,26.307585739348138
2020-06-27 16:34:00,Ocean,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,4798.0,5522.960106752465,True,False,True,False,True,True,0.5,2761.0,8284.0,True,15.109631237025123
2020-06-28 16:15:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,383.0,4131.817212751514,True,False,False,False,False,True,0.5,2066.0,6198.0,False,978.8034498045727
2020-06-28 16:31:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,383.0,3963.944183731713,True,False,False,False,False,True,0.5,1982.0,5946.0,False,934.9723717315177
2020-06-03 11:58:00,Ocean,New Jersey,Thunderstorm Wind,1,0,61.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,24458.839706624913,True,True,True,True,True,True,0.55,11006.0,37911.0,True,19.906871089708194
2020-06-03 12:05:00,Ocean,New Jersey,Thunderstorm Wind,0,1,58.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,30641.94123436731,True,True,True,True,True,True,0.5,15321.0,45963.0,True,0.34036686871212996
2020-06-03 12:15:00,Ocean,New Jersey,Thunderstorm Wind,1,0,63.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,24517.182001278943,True,True,True,True,True,True,0.55,11033.0,38002.0,True,19.715822904974317
2020-11-15 14:52:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,23118.0,26193.310107345627,True,True,True,True,True,True,0.5,13097.0,39290.0,True,13.302665054700352
2020-06-28 16:35:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,383.0,3789.1215843412047,True,False,False,False,False,True,0.5,1895.0,5684.0,False,889.3267844232911
2020-06-03 12:00:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2823.0,4554.636836282881,True,False,True,False,True,True,0.5,2277.0,6832.0,True,61.3403059257131
2020-06-03 12:08:00,Ocean,New Jersey,Thunderstorm Wind,0,1,55.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,26409.33838254611,True,True,True,True,True,True,0.5,13205.0,39614.0,True,13.519751186894657
2020-06-03 12:15:00,Ocean,New Jersey,Thunderstorm Wind,1,0,77.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,31884.93700025729,True,True,True,True,True,True,0.55,14348.0,49422.0,True,4.410691598196642
2020-06-27 15:32:00,Middlesex,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,28,2786.9,0.568,309,861149,0.14,3.9665219516157015,379.0,1636.6579494093526,True,False,False,False,False,True,0.5,818.0,2455.0,False,331.8358705565574
2020-06-27 16:00:00,Monmouth,New Jersey,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.19,3.610662186192882,2113.0,3666.189839476332,True,False,True,False,True,True,0.5,1833.0,5499.0,True,73.5063814233948
2020-06-03 12:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,24988.79059782435,True,True,True,True,True,True,0.5,12494.0,37483.0,True,18.171489299154004
2020-06-03 12:10:00,Ocean,New Jersey,Thunderstorm Wind,0,1,57.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,27507.969067791797,True,True,True,True,True,True,0.5,13754.0,41262.0,True,9.922165604192164
2020-06-03 12:14:00,Ocean,New Jersey,Thunderstorm Wind,1,0,76.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,30741.513842487067,True,True,True,True,True,True,0.55,13834.0,47649.0,True,0.6664281959757268
2020-11-15 15:03:00,Allegheny,Pennsylvania,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1689.4,0.638,730,1233253,0.25,3.7163602331509233,23118.0,26193.310107345627,True,True,True,True,True,True,0.5,13097.0,39290.0,True,13.302665054700352
2020-11-15 20:59:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11220.0,9795.29241590812,True,False,True,True,True,False,0.5,4898.0,14693.0,True,12.697928556968632
2020-11-15 21:03:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11220.0,6716.786811850685,True,False,True,True,True,False,0.5,3358.0,10075.0,False,40.13558991220423
2020-11-15 21:42:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11220.0,6610.97060497553,True,False,True,True,True,False,0.5,3305.0,9916.0,False,41.0786933602894
2020-11-15 21:48:00,Hartford,Connecticut,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,50,1223.8,0.545,735,899498,0.25,3.555266422171737,11220.0,7039.9673773395425,True,False,True,True,True,False,0.5,3520.0,10560.0,False,37.25519271533385
2020-06-03 12:00:00,Ocean,New Jersey,Thunderstorm Wind,1,0,61.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.45,6.970636177021338,30538.0,24348.186258218,True,True,True,True,True,True,0.55,10957.0,37740.0,True,20.26921783280503
2020-06-03 12:12:00,Ocean,New Jersey,Thunderstorm Wind,0,1,51.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,24935.639140856947,True,True,True,True,True,True,0.5,12468.0,37403.0,True,18.345539521720653
2020-06-03 10:53:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69847.04463022132,True,True,True,True,True,True,0.5,34924.0,104771.0,True,0.35089862008856226
2020-06-03 10:53:00,Montgomery,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,42,1783.3,0.609,483,861332,0.21,3.7433907302186915,121023.0,109174.98626192458,True,True,True,True,True,True,0.5,54587.0,163762.0,True,9.789886003549258
2020-11-15 22:53:00,Providence,Rhode Island,Thunderstorm Wind,0,1,50.0,0.5,0.4054651081081644,11,-0.5000000000000004,0.8660254037844384,0,0,0,38,1611.6,0.55,410,660741,0.19,3.6928015311254607,3531.0,370.839554404166,False,False,True,False,False,True,0.5,185.0,556.0,False,89.4976053694657
2020-06-03 12:00:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,22759.389851250275,True,True,True,True,True,True,0.5,11380.0,34139.0,True,25.47190434458617
2020-06-03 19:37:00,Ocean,New Jersey,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,45,1063.9,0.483,628,668132,0.225,3.485318088510669,30538.0,23596.710681373166,True,True,True,True,True,True,0.5,11798.0,35395.0,True,22.73000628275209
2020-06-03 12:14:00,Monmouth,New Jersey,Thunderstorm Wind,1,0,66.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,38,1367.3,0.501,472,645354,0.38,7.221324372385764,2823.0,7813.931597750261,True,False,True,False,True,True,0.55,3516.0,12112.0,False,176.7953098742565
2020-06-03 10:55:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69039.25442726242,True,True,True,True,True,True,0.5,34520.0,103559.0,True,1.5033535056818486
2020-06-03 10:56:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1074.1,0.515,604,648778,0.25,3.490084479745591,58585.0,60850.483956932454,True,True,True,True,True,True,0.5,30425.0,91276.0,True,3.8670034256762893
2020-06-03 10:59:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,56.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,42220.547812465236,True,True,True,True,True,True,0.5,21110.0,63331.0,False,39.76495825194351
2020-06-03 10:52:00,Chester,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,48,741.7,0.436,750,556280,0.24,3.305146097337625,70093.0,69872.1544030856,True,True,True,True,True,True,0.5,34936.0,104808.0,True,0.31507511008859357
2020-06-03 11:00:00,Bucks,Pennsylvania,Thunderstorm Wind,0,1,52.0,0.5,0.4054651081081644,6,1.2246467991473532e-16,-1.0,0,1,0,50,1074.1,0.515,604,648778,0.25,3.490084479745591,58585.0,58951.64869078176,True,True,True,True,True,True,0.5,29476.0,88427.0,True,0.6258405577908335
